pk,comment,example,contributed_datapoint
16052,,,Suzanne van der Meer
16053,,,Suzanne van der Meer
16054,,,Suzanne van der Meer
16055,,,Suzanne van der Meer
16056,,,Suzanne van der Meer
16057,,,Suzanne van der Meer
16058,,,Suzanne van der Meer
16059,,,Suzanne van der Meer
16060,,,Suzanne van der Meer
16061,,,Suzanne van der Meer
16062,,,Suzanne van der Meer
16063,,,Suzanne van der Meer
16064,,,Suzanne van der Meer
16065,,,Suzanne van der Meer
16066,,,Suzanne van der Meer
16067,,,Suzanne van der Meer
16068,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16069,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16070,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16071,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16072,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16073,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16074,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16075,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16076,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16077,"Possibly p.184: resultative:""The resultative participle indicates that the undergoer of a clause is in a condition or state resultant from the action indicated by the verb root. Clauses terminated by verbs inflected with the resultative participle are frequently found as relative clauses.""",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16078,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16079,"In TVP, pp.33-34 there is a group of Class 1 active, mostly transitive verbs whose punctiliar stem followed by any form of tebemin âbecome/appear/happenâ form a stative verb with a somewhat unpredictable change of meaning, e.g. âloosen/removeâ > âbe separatedâ. Not a morph passive; (10 May 07): Of the 16 verbs listed in TVP:33-34, only fakÃ©lÃ¡min (=fegÃ©l(Ã¡)m-in)  appears to be ambitransitive (Dictionary p.68), so the process-result hypothesis isn't supported.  If you are looking for a language-wide passive, then we agree that the answer should be ""No"".",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16080,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16081,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16082,"p.94: the verb mÃ¤t 'build' can be suffixed with -n, removing the actor, giving a passive reading to  but this is not a productive passive",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16083,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16084,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16085,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16086,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16087,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16088,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16089,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16090,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16091,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16092,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16093,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16094,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16095,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16096,(just incipient passive/impersonal use of reflexive in future tense),,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16097,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16098,p.258: There are no voice oppositions and ârealâ valence-changing morphology in Menggwa Dla; see Â§5.3.3.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16099,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16100,1997:240,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16101,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16102,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16103,"There is no productive passive, antipassive or instrumental voice (p.571).",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16104,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16105,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16106,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16107,"""there are very few constructions that involve a change of grammatical relations, in particular nothing approximating to the Passive construction in English."" (Comrie 1981:39).",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16108,"Passive voice is marked by a 'middle' verbal suffix and reassignment of case (p.1, p.348). There is also a passive-like resultative participle. Bijarrba ra-yii-ja dangka-na (dugongNOM spear-M-ACT man-ABL) 'The dugong was speared by the man, with a spear'.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16109,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16110,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16111,No constructions akin to passive or anti-passive (Walsh 1976a:286).,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16112,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16113,Coate and Oates (1970:73) give three examples of what they call 'the passive construction'. In these examples the verb only has a pronominal affix for the patient and the agent is expressed by a noun with the suffix -ra ~ -da (locative?). See Rumsey p. 62 where he notes that this 'passive construction' was the result of a mistaken analysis as Coate now agrees.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16114,"""no passive, or anti-passive"" Nash(1986):204",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16115,"see p.132: ""There is a rare passive marker '-ei'.  The Passive effect is usually handled by lack of specificity on the identity of the subject.""",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16116,"There are no markings in the verb or the VP to indicate passive. Tomatam kuku akete? (Tomat.GEN+chicken+INTERwhere) ""Where are Tomat's chickens?"" Tomatam kuku vemet Ã me sete. (Tomat. GEN+chicken+dog.ERG+eat.SA+lost) ""The dog ate Tomat's chickens."" This is a marked order. See page 27 of PL paper. The A is right dislocated. ""Tomat's chickens"" is the topic of the sentence so it occurs first. It can be translated also as ""Tomat's chickens were eaten by the dog."" The translation may appear to be passive, but we do not analyze Bauzi as having passive.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16117,"p.9-10 & 76-77: verb is suffixed with /-eji/ and the main syntactic verb is 3sg past of the Stative verb /ge/, see p.28",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16118,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16119,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16120,"p.48: Gizrra does not have a syntactical passive voice. It is possible to background the agent, thus creating the same effect as passive would in other languages.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16121,"p.296, but it is rare: ( 45 )||Ankrai bon anya vyevepÃ³we. || ankrai bon an-ya v<y>eve-pÃ³w || orange fruit GIV-3SG.SPC <3SG>PAS-peel || 'The orange is being peeled.'  [CB_T_29]",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16122,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16123,"Discounting the voice system; see added question 4.2a.04 below. p. 432: ""the situation exists where a ma- potentive verb can take the agent in the oblique case, the closest construction Iloko has to a passive voice. Like a prototypical passive construction, there is amorphological evidence that the verb in this construction is de-transitivised. It does not have two core pronuns which cross-reference the agentive and patientive arguments. Only the patientive argument is cross-references by an absolutive enclitic. The agentive in the oblique case cannot be cross-referenced with an ergative pronoun unless it is promoted to core status and the verb is thereby transitivised.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16124,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16125,"there are several constructions that background the agent, but none of them appear to be true passives; RB: correct",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16126,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16127,"although the prefix in 4.2.06 is used with transitive verbs to remove the agent p. 218-219. It is not analysed as a passive, but I could imagine one might. The affix is clearly cognate with the non-control verbs in the other AN languages",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16128,voice system,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16129,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16130,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16131,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16132,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16133,Francois 2005: 136    AF: N,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16134,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16135,Dixon: 47,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16136,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16137,"Possibly, the 'passive' mentioned on p.59 seems to refer to a small group of ambitransitives; but cf. p.143: the subject is suffixed by PERF /-bu/",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16138,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16139,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16140,GR,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16141,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16142,p.229,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16143,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16144,Nick Piper pers. comm.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16145,No evidence of it.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16146,/De man werd door de ambulance weggereden/,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16147,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16148,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16149,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16150,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16151,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16152,LRC: 872-passive-perfective suffix; Cablitz p.79,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16153,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16154,p. 755 no system of voice,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16155,"it is called a passive in this article, but what is described is a 'voice' system.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16156,p. 678 ni-,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16157,"there is a 'passive' but it is valence reduction really, since the agent can no longer be expressed",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16158,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16159,changed DK to N,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16160,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16161,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16162,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16163,see p.8,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16164,BB: 84-86,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16165,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16166,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16167,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16168,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16169,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16170,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16171,"Goal focus' construction has a possible 'passive' reading [p83-84, 231], but this is more a result of its general function to 'emphasize action upon a goal rather than action by an actor'",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16172,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16173,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16174,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16175,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16176,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16177,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16178,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16179,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16180,There's no mention of it; and the voice system would presumably make a passive superfluous anyway.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16181,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16182,"There is a prefix ni- with a passive-like function, but it is only used in relativisation (p. 580)",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16183,What's called a passive in the sources seems to be more of an Undergoer voice,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16184,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16185,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16186,No mention of it,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16187,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16188,"Not under the Actor/Goal voice analysis, though Valkama argues that the combination of Goal/Loc/Inst voice with certain word-order and argument-marking properties should be considered a passive.",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16189,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16190,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16191,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16192,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16193,p.273,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16194,(K&C 1996:12),,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16195,Â,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16196,There may be some argument-shifting construction in the language but it is not clear (see answer to 4.2.03).,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16197,Not mentioned,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16198,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16199,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16200,p.116 & 357ff: Prefix /ek-/ indicates volitional Ag but Actor is not subject.,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16201,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16202,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16203,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16204,"Mentions absence of passive voice as a feature of Warluwarra, Wagaya and Bularnu (p.3)",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16205,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16206,p.18: there's no opposition active-passive,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16207,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16208,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16209,p.182 & 190: /ki-Verb/,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16210,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16211,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16212,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16213,p.43: by means of nominalising infix /-il-/; cf. p.101-102 for Patient topicalization and Agentless sentences,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16214,p.212-220,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16215,p.94,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16216,"[GR: answer was ?, but see Senft p.38: ""There is no passive voice.""]",,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
16217,,,"Michael Dunn, Ger Reesink and Ruth Singer 2009"
